15 60 {'weight': 13}
17 5 {'weight': 3}
17 6 {'weight': 64}
17 12 {'weight': 32}
17 13 {'weight': 156}
17 14 {'weight': 170}
17 15 {'weight': 417}
17 17 {'weight': 12}
17 18 {'weight': 6}
17 19 {'weight': 98}
17 20 {'weight': 182}
17 21 {'weight': 357}
17 22 {'weight': 286}
17 23 {'weight': 202}
17 24 {'weight': 151}
17 27 {'weight': 4}
17 28 {'weight': 37}
17 29 {'weight': 36}
17 30 {'weight': 352}
17 31 {'weight': 94}
17 32 {'weight': 33}
17 33 {'weight': 148}
17 34 {'weight': 19}
17 38 {'weight': 29}
17 39 {'weight': 55}
17 40 {'weight': 103}
17 42 {'weight': 16}
17 43 {'weight': 23}
17 49 {'weight': 12}
17 51 {'weight': 8}
17 53 {'weight': 6}
17 54 {'weight': 4}
17 60 {'weight': 7}
18 5 {'weight': 1}
18 6 {'weight': 50}
18 12 {'weight': 52}
18 13 {'weight': 136}
18 14 {'weight': 49}
18 15 {'weight': 69}
18 17 {'weight': 11}
18 18 {'weight': 7}
18 19 {'weight': 133}
18 20 {'weight': 110}
18 21 {'weight': 91}
18 22 {'weight': 53}
18 23 {'weight': 9}
18 24 {'weight': 9}
18 27 {'weight': 12}
18 28 {'weight': 50}
18 29 {'weight': 14}
18 30 {'weight': 51}
18 31 {'weight': 19}
18 33 {'weight': 6}
18 34 {'weight': 1}
18 38 {'weight': 10}
18 39 {'weight': 23}
18 40 {'weight': 30}
18 42 {'weight': 2}
18 49 {'weight': 4}
18 51 {'weight': 2}
18 53 {'weight': 4}
19 5 {'weight': 10}
19 6 {'weight': 358}
19 12 {'weight': 434}
19 13 {'weight': 1064}
19 14 {'weight': 916}
19 15 {'weight': 875}
19 17 {'weight': 75}
19 18 {'weight': 112}
19 19 {'weight': 447}
19 20 {'weight': 1255}
19 21 {'weight': 1355}
19 22 {'weight': 590}
19 23 {'weight': 119}
19 24 {'weight': 78}
19 27 {'weight': 81}
19 28 {'weight': 537}
19 29 {'weight': 274}
19 30 {'weight': 849}
19 31 {'weight': 125}
19 32 {'weight': 44}
19 33 {'weight': 86}
19 34 {'weight': 22}
19 38 {'weight': 140}
19 39 {'weight': 309}
19 40 {'weight': 293}
19 42 {'weight': 16}
19 43 {'weight': 9}
19 49 {'weight': 28}
19 51 {'weight': 16}
19 53 {'weight': 5}
19 54 {'weight': 3}
19 57 {'weight': 1}
19 60 {'weight': 2}
20 5 {'weight': 4}
20 6 {'weight': 389}
20 12 {'weight': 307}
20 13 {'weight': 1844}
20 14 {'weight': 923}
20 15 {'weight': 1220}
20 17 {'weight': 174}
20 18 {'weight': 144}
20 19 {'weight': 1431}
20 20 {'weight': 553}
20 21 {'weight': 1596}
20 22 {'weight': 1363}
20 23 {'weight': 390}
20 24 {'weight': 199}
20 27 {'weight': 210}
20 28 {'weight': 317}
20 29 {'weight': 408}
20 30 {'weight': 1906}
20 31 {'weight': 463}
20 32 {'weight': 141}
20 33 {'weight': 195}
20 34 {'weight': 28}
20 38 {'weight': 167}
20 39 {'weight': 459}
20 40 {'weight': 678}
20 42 {'weight': 21}
20 43 {'weight': 21}
20 49 {'weight': 49}
20 51 {'weight': 21}
20 53 {'weight': 16}
20 54 {'weight': 11}
20 57 {'weight': 4}
20 60 {'weight': 2}
21 5 {'weight': 11}
21 6 {'weight': 401}
21 12 {'weight': 301}
21 13 {'weight': 1393}
21 14 {'weight': 995}
21 15 {'weight': 1193}
21 17 {'weight': 422}
21 18 {'weight': 87}
21 19 {'weight': 1739}
21 20 {'weight': 1708}
21 21 {'weight': 640}
21 22 {'weight': 1613}
21 23 {'weight': 621}
21 24 {'weight': 282}
21 27 {'weight': 122}
21 28 {'weight': 371}
21 29 {'weight': 321}
21 30 {'weight': 2303}
21 31 {'weight': 548}
21 32 {'weight': 241}
21 33 {'weight': 277}
21 34 {'weight': 41}
21 38 {'weight': 272}
21 39 {'weight': 650}
21 40 {'weight': 932}
21 42 {'weight': 44}
21 43 {'weight': 36}
21 49 {'weight': 68}
21 51 {'weight': 36}
21 53 {'weight': 19}
21 54 {'weight': 19}
21 57 {'weight': 7}
21 60 {'weight': 2}
22 5 {'weight': 13}
22 6 {'weight': 424}
22 12 {'weight': 193}
22 13 {'weight': 973}
22 14 {'weight': 808}
22 15 {'weight': 2027}
22 17 {'weight': 271}
22 18 {'weight': 38}
22 19 {'weight': 791}
22 20 {'weight': 1394}
22 21 {'weight': 1663}
22 22 {'weight': 597}
22 23 {'weight': 1023}
22 24 {'weight': 604}
22 27 {'weight': 45}
22 28 {'weight': 294}
22 29 {'weight': 319}
22 30 {'weight': 1589}
22 31 {'weight': 433}
22 32 {'weight': 258}
22 33 {'weight': 593}
22 34 {'weight': 93}
22 38 {'weight': 186}
22 39 {'weight': 451}
22 40 {'weight': 692}
22 42 {'weight': 108}
22 43 {'weight': 90}
22 49 {'weight': 64}
22 51 {'weight': 68}
22 53 {'weight': 68}
22 54 {'weight': 23}
22 57 {'weight': 1}
22 60 {'weight': 14}
23 5 {'weight': 3}
23 6 {'weight': 88}
23 12 {'weight': 59}
23 13 {'weight': 242}
23 14 {'weight': 230}
23 15 {'weight': 625}
23 17 {'weight': 236}
23 18 {'weight': 19}
23 19 {'weight': 186}
23 20 {'weight': 400}
23 21 {'weight': 741}
23 22 {'weight': 1013}
23 23 {'weight': 128}
23 24 {'weight': 583}
23 27 {'weight': 13}
23 28 {'weight': 84}
23 29 {'weight': 84}
23 30 {'weight': 1063}
23 31 {'weight': 516}
23 32 {'weight': 223}
23 33 {'weight': 1417}
23 34 {'weight': 207}
23 38 {'weight': 163}
23 39 {'weight': 497}
23 40 {'weight': 886}
23 42 {'weight': 121}
23 43 {'weight': 82}
23 49 {'weight': 31}
23 51 {'weight': 48}
23 53 {'weight': 71}
23 54 {'weight': 50}
23 57 {'weight': 5}
23 60 {'weight': 17}
24 6 {'weight': 33}
24 12 {'weight': 22}
24 13 {'weight': 126}
24 14 {'weight': 84}
24 15 {'weight': 317}
24 17 {'weight': 145}
24 18 {'weight': 6}
24 19 {'weight': 104}
24 20 {'weight': 166}
24 21 {'weight': 251}
24 22 {'weight': 625}
24 23 {'weight': 473}
24 24 {'weight': 41}
24 27 {'weight': 7}
24 28 {'weight': 31}
24 29 {'weight': 39}
24 30 {'weight': 551}
24 31 {'weight': 262}
24 32 {'weight': 168}
24 33 {'weight': 742}
24 34 {'weight': 161}
24 38 {'weight': 88}
24 39 {'weight': 327}
24 40 {'weight': 736}
24 42 {'weight': 126}
24 43 {'weight': 73}
24 49 {'weight': 63}
24 51 {'weight': 54}
24 53 {'weight': 70}
24 54 {'weight': 31}
24 57 {'weight': 3}
24 60 {'weight': 16}
27 5 {'weight': 2}
27 6 {'weight': 24}
27 12 {'weight': 33}
27 13 {'weight': 135}
27 14 {'weight': 63}
27 15 {'weight': 81}
27 17 {'weight': 6}
27 18 {'weight': 15}
27 19 {'weight': 106}
27 20 {'weight': 150}
27 21 {'weight': 120}
27 22 {'weight': 47}
27 23 {'weight': 8}
27 24 {'weight': 8}
27 27 {'weight': 1}
27 28 {'weight': 55}
27 29 {'weight': 32}
27 30 {'weight': 53}
27 31 {'weight': 4}
27 32 {'weight': 3}
27 33 {'weight': 10}
27 34 {'weight': 3}
27 38 {'weight': 5}
27 39 {'weight': 26}
27 40 {'weight': 26}
27 42 {'weight': 1}
27 43 {'weight': 1}
27 49 {'weight': 3}
27 51 {'weight': 4}
27 53 {'weight': 1}
27 54 {'weight': 1}
27 60 {'weight': 1}
28 6 {'weight': 86}
28 12 {'weight': 92}
28 13 {'weight': 355}
28 14 {'weight': 203}
28 15 {'weight': 321}
28 17 {'weight': 31}
28 18 {'weight': 35}
28 19 {'weight': 788}
28 20 {'weight': 321}
28 21 {'weight': 336}
28 22 {'weight': 242}
28 23 {'weight': 53}
28 24 {'weight': 23}
28 27 {'weight': 65}
28 28 {'weight': 78}
28 29 {'weight': 72}
28 30 {'weight': 406}
28 31 {'weight': 72}
28 32 {'weight': 21}
28 33 {'weight': 34}
28 34 {'weight': 6}
28 38 {'weight': 108}
28 39 {'weight': 217}
28 40 {'weight': 227}
28 42 {'weight': 8}
28 43 {'weight': 3}
28 49 {'weight': 11}
28 51 {'weight': 9}
28 53 {'weight': 3}
28 54 {'weight': 1}
28 57 {'weight': 2}
29 5 {'weight': 2}
29 6 {'weight': 65}
29 12 {'weight': 35}
29 13 {'weight': 196}
29 14 {'weight': 105}
29 15 {'weight': 169}
29 17 {'weight': 40}
29 18 {'weight': 16}
29 19 {'weight': 385}
29 20 {'weight': 368}
29 21 {'weight': 267}
29 22 {'weight': 277}
29 23 {'weight': 77}
29 24 {'weight': 27}
29 27 {'weight': 32}
29 28 {'weight': 69}
29 29 {'weight': 12}
29 30 {'weight': 237}
29 31 {'weight': 86}
29 32 {'weight': 32}
29 33 {'weight': 21}
29 34 {'weight': 9}
29 38 {'weight': 100}
29 39 {'weight': 190}
29 40 {'weight': 218}
29 42 {'weight': 2}
29 43 {'weight': 2}
29 49 {'weight': 10}
29 51 {'weight': 2}
29 53 {'weight': 3}
29 54 {'weight': 2}
29 57 {'weight': 2}
30 5 {'weight': 7}
30 6 {'weight': 357}
30 12 {'weight': 229}
30 13 {'weight': 1065}
30 14 {'weight': 679}
30 15 {'weight': 1491}
30 17 {'weight': 385}
30 18 {'weight': 58}
30 19 {'weight': 1052}
30 20 {'weight': 2078}
30 21 {'weight': 2393}
30 22 {'weight': 1690}
30 23 {'weight': 1051}
30 24 {'weight': 610}
30 27 {'weight': 82}
30 28 {'weight': 546}
30 29 {'weight': 203}
30 30 {'weight': 927}
30 31 {'weight': 883}
30 32 {'weight': 373}
30 33 {'weight': 518}
30 34 {'weight': 84}
30 38 {'weight': 481}
30 39 {'weight': 1174}
30 40 {'weight': 2125}
30 42 {'weight': 89}
30 43 {'weight': 39}
30 49 {'weight': 102}
30 51 {'weight': 52}
30 53 {'weight': 26}
30 54 {'weight': 18}
30 57 {'weight': 16}
30 60 {'weight': 10}
31 5 {'weight': 1}
31 6 {'weight': 52}
31 12 {'weight': 45}
31 13 {'weight': 307}
31 14 {'weight': 138}
31 15 {'weight': 326}
31 17 {'weight': 76}
31 18 {'weight': 12}
31 19 {'weight': 195}
31 20 {'weight': 565}
31 21 {'weight': 751}
31 22 {'weight': 492}
31 23 {'weight': 594}
31 24 {'weight': 336}
31 27 {'weight': 19}
31 28 {'weight': 91}
31 29 {'weight': 127}
31 30 {'weight': 916}
31 31 {'weight': 100}
31 32 {'weight': 164}
31 33 {'weight': 323}
31 34 {'weight': 35}
31 38 {'weight': 138}
31 39 {'weight': 377}
31 40 {'weight': 1403}
31 42 {'weight': 45}
31 43 {'weight': 20}
31 49 {'weight': 67}
31 51 {'weight': 22}
31 53 {'weight': 7}
31 54 {'weight': 4}
31 57 {'weight': 18}
31 60 {'weight': 2}
32 5 {'weight': 1}
32 6 {'weight': 56}
32 12 {'weight': 15}
32 13 {'weight': 124}
32 14 {'weight': 71}
32 15 {'weight': 180}
32 17 {'weight': 45}
32 18 {'weight': 1}
32 19 {'weight': 91}
32 20 {'weight': 201}
32 21 {'weight': 383}
32 22 {'weight': 513}
32 23 {'weight': 308}
32 24 {'weight': 207}
32 27 {'weight': 7}
32 28 {'weight': 34}
32 29 {'weight': 54}
32 30 {'weight': 596}
32 31 {'weight': 175}
32 32 {'weight': 217}
32 33 {'weight': 246}
32 34 {'weight': 39}
32 38 {'weight': 63}
32 39 {'weight': 219}
32 40 {'weight': 377}
32 42 {'weight': 77}
32 43 {'weight': 18}
32 49 {'weight': 36}
32 51 {'weight': 36}
32 53 {'weight': 11}
32 54 {'weight': 11}
32 57 {'weight': 2}
32 60 {'weight': 1}
33 6 {'weight': 23}
33 12 {'weight': 23}
33 13 {'weight': 112}
33 14 {'weight': 103}
33 15 {'weight': 282}
33 17 {'weight': 121}
33 18 {'weight': 7}
33 19 {'weight': 115}
33 20 {'weight': 179}
33 21 {'weight': 225}
33 22 {'weight': 518}
33 23 {'weight': 1160}
33 24 {'weight': 614}
33 27 {'weight': 13}
33 28 {'weight': 31}
33 29 {'weight': 32}
33 30 {'weight': 416}
33 31 {'weight': 223}
33 32 {'weight': 164}
33 33 {'weight': 347}
33 34 {'weight': 271}
33 38 {'weight': 86}
33 39 {'weight': 259}
33 40 {'weight': 825}
33 42 {'weight': 237}
33 43 {'weight': 226}
33 49 {'weight': 121}
33 51 {'weight': 112}
33 53 {'weight': 121}
33 54 {'weight': 56}
33 57 {'weight': 5}
33 60 {'weight': 33}
33 62 {'weight': 1}
34 6 {'weight': 8}
34 12 {'weight': 4}
34 13 {'weight': 33}
34 14 {'weight': 23}
34 15 {'weight': 45}
34 17 {'weight': 31}
34 19 {'weight': 22}
34 20 {'weight': 37}
34 21 {'weight': 50}
34 22 {'weight': 118}
34 23 {'weight': 157}
34 24 {'weight': 194}
34 27 {'weight': 2}
34 28 {'weight': 6}
34 29 {'weight': 10}
34 30 {'weight': 68}
34 31 {'weight': 36}
34 32 {'weight': 20}
34 33 {'weight': 299}
34 34 {'weight': 19}
34 38 {'weight': 12}
34 39 {'weight': 42}
34 40 {'weight': 150}
34 42 {'weight': 43}
34 43 {'weight': 72}
34 49 {'weight': 52}
34 51 {'weight': 29}
34 53 {'weight': 38}
34 54 {'weight': 12}
34 57 {'weight': 2}
34 60 {'weight': 5}
38 5 {'weight': 1}
38 6 {'weight': 32}
38 12 {'weight': 20}
38 13 {'weight': 95}
38 14 {'weight': 52}
38 15 {'weight': 87}
38 17 {'weight': 27}
38 18 {'weight': 8}
38 19 {'weight': 190}
38 20 {'weight': 176}
38 21 {'weight': 249}
38 22 {'weight': 156}
38 23 {'weight': 148}
38 24 {'weight': 87}
38 27 {'weight': 16}
38 28 {'weight': 80}
38 29 {'weight': 98}
38 30 {'weight': 414}
38 31 {'weight': 105}
38 32 {'weight': 53}
38 33 {'weight': 130}
38 34 {'weight': 16}
38 38 {'weight': 34}
38 39 {'weight': 139}
38 40 {'weight': 496}
38 42 {'weight': 20}
38 43 {'weight': 6}
38 49 {'weight': 38}
38 51 {'weight': 6}
38 53 {'weight': 11}
38 54 {'weight': 4}
38 57 {'weight': 7}
38 60 {'weight': 1}
39 5 {'weight': 2}
39 6 {'weight': 50}
39 12 {'weight': 57}
39 13 {'weight': 223}
39 14 {'weight': 118}
39 15 {'weight': 217}
39 17 {'weight': 57}
39 18 {'weight': 21}
39 19 {'weight': 355}
39 20 {'weight': 432}
39 21 {'weight': 577}
39 22 {'weight': 344}
39 23 {'weight': 385}
39 24 {'weight': 275}
39 27 {'weight': 21}
39 28 {'weight': 219}
39 29 {'weight': 207}
39 30 {'weight': 902}
39 31 {'weight': 287}
39 32 {'weight': 128}
39 33 {'weight': 241}
39 34 {'weight': 28}
39 38 {'weight': 147}
39 39 {'weight': 408}
39 40 {'weight': 967}
39 42 {'weight': 35}
39 43 {'weight': 13}
39 49 {'weight': 132}
39 51 {'weight': 15}
39 53 {'weight': 15}
39 54 {'weight': 1}
39 57 {'weight': 18}
39 60 {'weight': 8}
40 5 {'weight': 3}
40 6 {'weight': 61}
40 12 {'weight': 50}
40 13 {'weight': 336}
40 14 {'weight': 208}
40 15 {'weight': 372}
40 17 {'weight': 95}
40 18 {'weight': 27}
40 19 {'weight': 440}
40 20 {'weight': 555}
40 21 {'weight': 844}
40 22 {'weight': 628}
40 23 {'weight': 824}
40 24 {'weight': 829}
40 27 {'weight': 46}
40 28 {'weight': 237}
40 29 {'weight': 219}
40 30 {'weight': 2009}
40 31 {'weight': 1189}
40 32 {'weight': 287}
40 33 {'weight': 971}
40 34 {'weight': 121}
40 38 {'weight': 470}
40 39 {'weight': 1090}
40 40 {'weight': 830}
40 42 {'weight': 234}
40 43 {'weight': 67}
40 49 {'weight': 507}
40 51 {'weight': 100}
40 53 {'weight': 27}
40 54 {'weight': 19}
40 57 {'weight': 17}
40 60 {'weight': 7}
42 6 {'weight': 6}
42 12 {'weight': 5}
42 13 {'weight': 28}
42 14 {'weight': 20}
42 15 {'weight': 55}
42 17 {'weight': 17}
42 19 {'weight': 40}
42 20 {'weight': 34}
42 21 {'weight': 49}
42 22 {'weight': 125}
42 23 {'weight': 81}
42 24 {'weight': 78}
42 27 {'weight': 2}
42 28 {'weight': 7}
42 29 {'weight': 8}
42 30 {'weight': 63}
42 31 {'weight': 22}
42 32 {'weight': 59}
42 33 {'weight': 223}
42 34 {'weight': 49}
42 38 {'weight': 10}
42 39 {'weight': 39}
42 40 {'weight': 203}
42 42 {'weight': 14}
42 43 {'weight': 71}
42 49 {'weight': 85}
42 51 {'weight': 83}
42 53 {'weight': 28}
42 54 {'weight': 7}
42 57 {'weight': 2}
42 60 {'weight': 2}
43 6 {'weight': 4}
43 12 {'weight': 5}
43 13 {'weight': 28}
43 14 {'weight': 24}
43 15 {'weight': 45}
43 17 {'weight': 19}
43 19 {'weight': 31}
43 20 {'weight': 32}
43 21 {'weight': 44}
43 22 {'weight': 159}
43 23 {'weight': 55}
43 24 {'weight': 61}
43 27 {'weight': 4}
43 28 {'weight': 5}
43 29 {'weight': 1}
43 30 {'weight': 44}
43 31 {'weight': 16}
43 32 {'weight': 17}
43 33 {'weight': 171}
43 34 {'weight': 73}
43 38 {'weight': 9}
43 39 {'weight': 17}
43 40 {'weight': 64}
43 42 {'weight': 83}
43 43 {'weight': 28}
43 49 {'weight': 43}
43 51 {'weight': 45}
43 53 {'weight': 62}
43 54 {'weight': 27}
43 57 {'weight': 1}
43 60 {'weight': 14}
49 6 {'weight': 3}
49 12 {'weight': 5}
49 13 {'weight': 20}
49 14 {'weight': 14}
49 15 {'weight': 23}
49 17 {'weight': 7}
49 18 {'weight': 1}
49 19 {'weight': 61}
49 20 {'weight': 45}
49 21 {'weight': 53}
49 22 {'weight': 98}
49 23 {'weight': 45}
49 24 {'weight': 45}
49 27 {'weight': 5}
49 28 {'weight': 22}
49 29 {'weight': 11}
49 30 {'weight': 81}
49 31 {'weight': 54}
49 32 {'weight': 29}
49 33 {'weight': 214}
49 34 {'weight': 64}
49 38 {'weight': 48}
49 39 {'weight': 171}
49 40 {'weight': 583}
49 42 {'weight': 88}
49 43 {'weight': 55}
49 49 {'weight': 53}
49 51 {'weight': 54}
49 53 {'weight': 15}
49 54 {'weight': 8}
49 57 {'weight': 17}
49 60 {'weight': 3}
51 6 {'weight': 4}
51 12 {'weight': 8}
51 13 {'weight': 23}
51 14 {'weight': 10}
51 15 {'weight': 39}
51 17 {'weight': 18}
51 18 {'weight': 3}
51 19 {'weight': 29}
51 20 {'weight': 23}
51 21 {'weight': 37}
51 22 {'weight': 101}
51 23 {'weight': 35}
51 24 {'weight': 35}
51 27 {'weight': 4}
51 28 {'weight': 13}
51 29 {'weight': 2}
51 30 {'weight': 51}
51 31 {'weight': 19}
51 32 {'weight': 17}
51 33 {'weight': 109}
51 34 {'weight': 33}
51 38 {'weight': 10}
51 39 {'weight': 22}
51 40 {'weight': 94}
51 42 {'weight': 91}
51 43 {'weight': 41}
51 49 {'weight': 56}
51 51 {'weight': 35}
51 53 {'weight': 18}
51 54 {'weight': 6}
51 57 {'weight': 1}
51 60 {'weight': 4}
53 6 {'weight': 4}
53 12 {'weight': 3}
53 13 {'weight': 31}
53 14 {'weight': 28}
53 15 {'weight': 42}
53 17 {'weight': 13}
53 18 {'weight': 3}
53 19 {'weight': 18}
53 20 {'weight': 28}
53 21 {'weight': 34}
53 22 {'weight': 102}
53 23 {'weight': 56}
53 24 {'weight': 48}
53 28 {'weight': 3}
53 29 {'weight': 5}
53 30 {'weight': 32}
53 31 {'weight': 5}
53 32 {'weight': 8}
53 33 {'weight': 112}
53 34 {'weight': 36}
53 38 {'weight': 8}
53 39 {'weight': 11}
53 40 {'weight': 40}
53 42 {'weight': 19}
53 43 {'weight': 54}
53 49 {'weight': 12}
53 51 {'weight': 25}
53 53 {'weight': 21}
53 54 {'weight': 20}
53 60 {'weight': 10}
53 62 {'weight': 1}
54 6 {'weight': 2}
54 12 {'weight': 2}
54 13 {'weight': 11}
54 14 {'weight': 9}
54 15 {'weight': 24}
54 17 {'weight': 6}
54 18 {'weight': 1}
54 19 {'weight': 11}
54 20 {'weight': 11}
54 21 {'weight': 14}
54 22 {'weight': 53}
54 23 {'weight': 16}
54 24 {'weight': 17}
54 28 {'weight': 1}
54 29 {'weight': 3}
54 30 {'weight': 15}
54 31 {'weight': 3}
54 32 {'weight': 8}
54 33 {'weight': 42}
54 34 {'weight': 11}
54 38 {'weight': 5}
54 39 {'weight': 5}
54 40 {'weight': 21}
54 42 {'weight': 5}
54 43 {'weight': 18}
54 49 {'weight': 5}
54 51 {'weight': 3}
54 53 {'weight': 18}
54 54 {'weight': 6}
54 57 {'weight': 1}
54 60 {'weight': 7}
54 62 {'weight': 1}
57 6 {'weight': 4}
57 12 {'weight': 2}
57 13 {'weight': 13}
57 14 {'weight': 5}
57 15 {'weight': 13}
57 17 {'weight': 1}
57 18 {'weight': 1}
57 19 {'weight': 8}
57 20 {'weight': 13}
57 21 {'weight': 16}
57 22 {'weight': 10}
57 23 {'weight': 16}
57 24 {'weight': 5}
57 27 {'weight': 1}
57 28 {'weight': 2}
57 29 {'weight': 5}
57 30 {'weight': 35}
57 31 {'weight': 30}
57 32 {'weight': 8}
57 33 {'weight': 13}
57 34 {'weight': 2}
57 38 {'weight': 16}
57 39 {'weight': 29}
57 40 {'weight': 82}
57 42 {'weight': 3}
57 49 {'weight': 26}
57 51 {'weight': 1}
57 57 {'weight': 3}
60 13 {'weight': 4}
60 14 {'weight': 5}
60 15 {'weight': 6}
60 17 {'weight': 2}
60 19 {'weight': 4}
60 20 {'weight': 8}
60 21 {'weight': 7}
60 22 {'weight': 21}
60 23 {'weight': 14}
60 24 {'weight': 5}
60 30 {'weight': 15}
60 32 {'weight': 3}
60 33 {'weight': 18}
60 34 {'weight': 2}
60 39 {'weight': 3}
60 40 {'weight': 10}
60 42 {'weight': 3}
60 43 {'weight': 9}
60 49 {'weight': 2}
60 51 {'weight': 2}
60 53 {'weight': 11}
60 54 {'weight': 11}
62 15 {'weight': 1}
62 17 {'weight': 1}
62 19 {'weight': 1}
62 22 {'weight': 1}
62 30 {'weight': 1}
62 40 {'weight': 1}
62 42 {'weight': 1}
62 43 {'weight': 1}
62 51 {'weight': 1}
62 53 {'weight': 3}
62 60 {'weight': 2}
