date,lat,lon,ind
2019-10-27,40.69064807082943,-73.95746178925037,1817590
2019-10-27,40.7149787,-74.013012,1817590
2019-10-27,40.72317958,-73.99480012,1817591
2019-10-27,40.7208736,-73.98085795,1817591
2019-10-27,40.78524672,-73.97667321,1817592
2019-10-27,40.7801839724239,-73.97728532552719,1817592
2019-10-27,40.7485,-73.941275,1817593
2019-10-27,40.7612274,-73.96094022,1817593
2019-10-27,40.6831164,-73.99785267,1817594
2019-10-27,40.69165183,-73.9999786,1817594
2019-10-27,40.75022392,-73.97121414,1817595
2019-10-27,40.7457121,-73.98194829,1817595
2019-10-27,40.702461,-73.986842,1817596
2019-10-27,40.72317958,-73.99480012,1817596
2019-10-27,40.6740123,-73.9671457,1817597
2019-10-27,40.69331716,-73.95381995,1817597
2019-10-27,40.71286844,-73.95698119,1817598
2019-10-27,40.676368,-73.952918,1817598
2019-10-27,40.74475148,-73.99915362,1817599
2019-10-27,40.73401143,-74.00293877,1817599
2019-10-27,40.77163851,-73.98261428,1817600
2019-10-27,40.76019252,-73.9912551,1817600
2019-10-27,40.70140317257725,-73.98672670125961,1817601
2019-10-27,40.69766564,-73.98476437,1817601
2019-10-27,40.72710258,-74.00297088,1817602
2019-10-27,40.73223272,-73.98889957,1817602
2019-10-27,40.75466591,-73.99138152,1817603
2019-10-27,40.7829391,-73.9786517,1817603
2019-10-27,40.77163851,-73.98261428,1817604
2019-10-27,40.75934501,-73.96759673,1817604
2019-10-27,40.6830456,-74.00348559,1817605
2019-10-27,40.6773429,-74.01275056,1817605
2019-10-27,40.741459,-73.983293,1817606
2019-10-27,40.73381219196632,-73.98054420948029,1817606
2019-10-27,40.7451677,-73.98683077,1817607
2019-10-27,40.74780373,-73.9734419,1817607
2019-10-27,40.70277159,-73.99383605,1817608
2019-10-27,40.68763155,-74.0016256,1817608
2019-10-27,40.70277159,-73.99383605,1817609
2019-10-27,40.68763155,-74.0016256,1817609
2019-10-27,40.722055,-73.989111,1817610
2019-10-27,40.71219906,-73.97948148,1817610
2019-10-27,40.71850211,-73.98329859,1817611
2019-10-27,40.710451,-73.960876,1817611
2019-10-27,40.756913,-73.921631,1817612
2019-10-27,40.763154,-73.920827,1817612
2019-10-27,40.76068327096592,-73.9845272898674,1817613
2019-10-27,40.78414472,-73.98362492,1817613
2019-10-27,40.73038599,-74.00214988,1817614
2019-10-27,40.734814,-73.992085,1817614
2019-10-27,40.69236178,-73.98631746,1817615
2019-10-27,40.6917823,-73.9737299,1817615
2019-10-27,40.72521311,-73.97768752,1817616
2019-10-27,40.72453734,-73.98185424,1817616
2019-10-27,40.735367055605394,-73.98797392845154,1817617
2019-10-27,40.72453734,-73.98185424,1817617
2019-10-27,40.71850211,-73.98329859,1817618
2019-10-27,40.710451,-73.960876,1817618
2019-10-27,40.68683208,-73.9796772,1817619
2019-10-27,40.72779126,-73.98564945,1817619
2019-10-27,40.70029511,-73.95032283,1817620
2019-10-27,40.68186,-73.959432,1817620
2019-10-27,40.73020660529954,-73.99102628231049,1817621
2019-10-27,40.74394314,-73.97966069,1817621
2019-10-27,40.68402,-73.94977,1817622
2019-10-27,40.70255065,-74.0127234,1817622
2019-10-27,40.6716493,-73.9631145,1817623
2019-10-27,40.6686744,-73.9618148,1817623
2019-10-27,40.6765304,-73.97846879,1817624
2019-10-27,40.7169811,-73.94485918,1817624
2019-10-27,40.73454567,-73.99074142,1817625
2019-10-27,40.74444921,-73.98303529,1817625
2019-10-27,40.7747878,-73.9125551,1817626
2019-10-27,40.774591,-73.918544,1817626
2019-10-27,40.74964,-73.98805,1817627
2019-10-27,40.73381219196632,-73.98054420948029,1817627
2019-10-27,40.71782143,-73.97628939,1817628
2019-10-27,40.71850211,-73.98329859,1817628
2019-10-27,40.7575699,-73.99098507,1817629
2019-10-27,40.75992262,-73.97648516,1817629
2019-10-27,40.7208736,-73.98085795,1817630
2019-10-27,40.72368361,-73.97574813,1817630
2019-10-27,40.7577284,-73.9166368,1817631
2019-10-27,40.76408932350688,-73.91065120697021,1817631
2019-10-27,40.818299,-73.960405,1817632
2019-10-27,40.76360467795863,-73.98917958140373,1817632
2019-10-27,40.72217444,-73.98368779,1817633
2019-10-27,40.72621788,-73.98379855,1817633
2019-10-27,40.7652654,-73.98192338,1817634
2019-10-27,40.76019252,-73.9912551,1817634
2019-10-27,40.71910537,-73.99973337,1817635
2019-10-27,40.71413089,-73.9970468,1817635
2019-10-27,40.72453734,-73.98185424,1817636
2019-10-27,40.7451677,-73.98683077,1817636
2019-10-27,40.730563,-73.973984,1817637
2019-10-27,40.72453734,-73.98185424,1817637
2019-10-27,40.73221853,-73.98165557,1817638
2019-10-27,40.7462009,-73.98855723,1817638
2019-10-27,40.6867443,-73.99063168,1817639
2019-10-27,40.6847514,-73.99917254,1817639
2019-10-27,40.71286844,-73.95698119,1817640
2019-10-27,40.716887,-73.963198,1817640
2019-10-27,40.76095756,-73.96724467,1817641
2019-10-27,40.804372,-73.951475,1817641
2019-10-27,40.7149787,-74.013012,1817642
2019-10-27,40.76341379,-73.99667444,1817642
2019-10-27,40.78839,-73.9747,1817643
2019-10-27,40.789622,-73.97757,1817643
2019-10-27,40.74734825,-73.99723551,1817644
2019-10-27,40.71850211,-73.98329859,1817644
2019-10-27,40.71893904,-73.99266288,1817645
2019-10-27,40.7190095,-73.95852515,1817645
2019-10-27,40.666287,-73.98895053,1817646
2019-10-27,40.680944723477296,-73.97567331790923,1817646
2019-10-27,40.7284186,-73.98713956,1817647
2019-10-27,40.72456089,-73.99565293,1817647
2019-10-27,40.72743423,-73.99379025,1817648
2019-10-27,40.7158155,-73.99422366,1817648
2019-10-27,40.78472675,-73.96961715,1817649
2019-10-27,40.77801203,-73.95407149,1817649
2019-10-27,40.71286844,-73.95698119,1817650
2019-10-27,40.71286844,-73.95698119,1817650
2019-10-27,40.7284186,-73.98713956,1817651
2019-10-27,40.72456089,-73.99565293,1817651
2019-10-27,40.74177603,-74.00149746,1817652
2019-10-27,40.73726186,-73.99238967,1817652
2019-10-27,40.74731,-73.95451,1817653
2019-10-27,40.72906,-73.95779,1817653
2019-10-27,40.730563,-73.973984,1817654
2019-10-27,40.72299208,-73.97995466,1817654
2019-10-27,40.789622,-73.97757,1817655
2019-10-27,40.770513,-73.988038,1817655
2019-10-27,40.7172274,-73.98802084,1817656
2019-10-27,40.713126,-73.984844,1817656
2019-10-27,40.75898481399634,-73.99379968643188,1817657
2019-10-27,40.74901271,-73.98848395,1817657
2019-10-27,40.72779126,-73.98564945,1817658
2019-10-27,40.736502,-73.97809472,1817658
2019-10-27,40.71907891179564,-73.94223690032959,1817659
2019-10-27,40.72606,-73.95621,1817659
2019-10-27,40.689888,-73.981013,1817660
2019-10-27,40.69760127,-73.99344559,1817660
2019-10-27,40.739445,-73.976806,1817661
2019-10-27,40.73454567,-73.99074142,1817661
2019-10-27,40.72951496224949,-73.99075269699097,1817662
2019-10-27,40.72953837,-73.98426726,1817662
2019-10-27,40.7239567849954,-73.94984364509583,1817663
2019-10-27,40.72179134,-73.9504154,1817663
2019-10-27,40.68683208,-73.9796772,1817664
2019-10-27,40.666287,-73.98895053,1817664
2019-10-27,40.74475148,-73.99915362,1817665
2019-10-27,40.7489006,-73.97604882,1817665
2019-10-27,40.74286877312112,-73.98918628692627,1817666
2019-10-27,40.72951496224949,-73.99075269699097,1817666
2019-10-27,40.76227205,-73.98788205,1817667
2019-10-27,40.75466591,-73.99138152,1817667
2019-10-27,40.72966729392978,-73.98067966103554,1817668
2019-10-27,40.73224119,-74.00026394,1817668
2019-10-27,40.8021174,-73.9681805305,1817669
2019-10-27,40.7949879,-73.9333349,1817669
2019-10-27,40.7462009,-73.98855723,1817670
2019-10-27,40.746647,-73.993915,1817670
2019-10-27,40.69425403,-73.94626915,1817671
2019-10-27,40.69363137,-73.96223558,1817671
2019-10-27,40.73143724085228,-73.99490341544151,1817672
2019-10-27,40.73224119,-74.00026394,1817672
2019-10-27,40.752269,-73.982079,1817673
2019-10-27,40.76370739,-73.9851615,1817673
2019-10-27,40.69474881,-73.98362464,1817674
2019-10-27,40.697842,-73.926241,1817674
2019-10-27,40.76009437,-73.99461843,1817675
2019-10-27,40.7451677,-73.98683077,1817675
2019-10-27,40.75019995,-73.99093085,1817676
2019-10-27,40.751873,-73.977706,1817676
2019-10-27,40.71893904,-73.99266288,1817677
2019-10-27,40.739323,-74.008119,1817677
2019-10-27,40.7475739589548,-73.9788007736206,1817678
2019-10-27,40.73401143,-74.00293877,1817678
2019-10-27,40.73912601,-73.97973776,1817679
2019-10-27,40.72456089,-73.99565293,1817679
2019-10-27,40.74964,-73.98805,1817680
2019-10-27,40.74765947,-73.98490707,1817680
2019-10-27,40.6707767,-73.9576801,1817681
2019-10-27,40.672695,-73.954131,1817681
2019-10-27,40.70569254,-74.01677685,1817682
2019-10-27,40.7158155,-73.99422366,1817682
2019-10-27,40.72248188638219,-73.95921930670738,1817683
2019-10-27,40.72708584,-73.95299117,1817683
2019-10-27,40.74345335,-74.00004031,1817684
2019-10-27,40.74937024193277,-73.99923384189606,1817684
2019-10-27,40.7390169121,-74.0026376103,1817685
2019-10-27,40.73401143,-74.00293877,1817685
2019-10-27,40.69221589,-73.9842844,1817686
2019-10-27,40.69580705,-73.97355569,1817686
2019-10-27,40.69474881,-73.98362464,1817687
2019-10-27,40.697842,-73.926241,1817687
2019-10-27,40.77163851,-73.98261428,1817688
2019-10-27,40.74286877312112,-73.98918628692627,1817688
2019-10-27,40.77966809007312,-73.98093044757842,1817689
2019-10-27,40.76009437,-73.99461843,1817689
2019-10-27,40.75513557,-73.98658032,1817690
2019-10-27,40.75898481399634,-73.99379968643188,1817690
2019-10-27,40.73532427,-73.99800419,1817691
2019-10-27,40.72746420692392,-73.97950418293476,1817691
2019-10-27,40.7390169121,-74.0026376103,1817692
2019-10-27,40.73401143,-74.00293877,1817692
2019-10-27,40.7746671,-73.98470567,1817693
2019-10-27,40.802692,-73.96295,1817693
2019-10-27,40.7390169121,-74.0026376103,1817694
2019-10-27,40.75066386,-74.00176802,1817694
2019-10-27,40.7390169121,-74.0026376103,1817695
2019-10-27,40.74691959,-74.00451887,1817695
2019-10-27,40.69474881,-73.98362464,1817696
2019-10-27,40.697842,-73.926241,1817696
2019-10-27,40.77163851,-73.98261428,1817697
2019-10-27,40.7612274,-73.96094022,1817697
2019-10-27,40.74334935,-74.00681753,1817698
2019-10-27,40.8045555,-73.9396861,1817698
2019-10-27,40.77163851,-73.98261428,1817699
2019-10-27,40.7612274,-73.96094022,1817699
2019-10-27,40.72903917,-73.99404649,1817700
2019-10-27,40.73221853,-73.98165557,1817700
2019-10-27,40.74290902,-73.97706058,1817701
2019-10-27,40.74780373,-73.9734419,1817701
2019-10-27,40.710451,-73.960876,1817702
2019-10-27,40.69610226,-73.96751037,1817702
2019-10-27,40.710451,-73.960876,1817703
2019-10-27,40.69610226,-73.96751037,1817703
2019-10-27,40.72903917,-73.99404649,1817704
2019-10-27,40.717571,-74.005549,1817704
2019-10-27,40.6849894,-73.99440329,1817705
2019-10-27,40.679043,-74.011169,1817705
2019-10-27,40.72248188638219,-73.95921930670738,1817706
2019-10-27,40.74731,-73.95451,1817706
2019-10-27,40.73047747,-73.99906065,1817707
2019-10-27,40.73020660529954,-73.99102628231049,1817707
2019-10-27,40.73401143,-74.00293877,1817708
2019-10-27,40.73223272,-73.98889957,1817708
2019-10-27,40.76370739,-73.9851615,1817709
2019-10-27,40.75797322,-73.96603308,1817709
2019-10-27,40.77515953434235,-73.98918695747852,1817710
2019-10-27,40.77536905,-73.94803392,1817710
2019-10-27,40.73726186,-73.99238967,1817711
2019-10-27,40.74286877312112,-73.98918628692627,1817711
2019-10-27,40.71910537,-73.99973337,1817712
2019-10-27,40.71602118,-73.99974372,1817712
2019-10-27,40.72521311,-73.97768752,1817713
2019-10-27,40.75255434,-73.97282625,1817713
2019-10-27,40.7454973,-74.00197139,1817714
2019-10-27,40.739323,-74.008119,1817714
2019-10-27,40.68312489,-73.97895137,1817715
2019-10-27,40.70411791,-73.94818595,1817715
2019-10-27,40.6750207,-73.97111473,1817716
2019-10-27,40.6741806,-73.9564947,1817716
2019-10-27,40.6795766,-73.97854971,1817717
2019-10-27,40.6686273,-73.98700053,1817717
2019-10-27,40.72307749068673,-73.98583620786667,1817718
