date,lat,lon,ind
2019-12-22,41.944226601,-87.655998182,8611441
2019-12-22,41.944226601,-87.655998182,8611441
2019-12-22,41.899602111,-87.633308037,8611442
2019-12-22,41.922686284,-87.649488729,8611442
2019-12-22,41.944226601,-87.655998182,8611443
2019-12-22,41.922686284,-87.649488729,8611443
2019-12-22,41.899602111,-87.633308037,8611444
2019-12-22,41.922686284,-87.649488729,8611444
2019-12-22,41.954027649,-87.763399032,8611445
2019-12-22,41.9867118,-87.663416405,8611445
2019-12-22,41.879255084,-87.642648998,8611446
2019-12-22,41.902788048,-87.62614559,8611446
2019-12-22,41.892507781,-87.626214906,8611447
2019-12-22,41.899737388,-87.664953917,8611447
2019-12-22,41.879255084,-87.642648998,8611448
2019-12-22,41.859349715,-87.617358006,8611448
2019-12-22,41.900221297,-87.629105186,8611449
2019-12-22,41.890922026,-87.618868355,8611449
2019-12-22,41.944226601,-87.655998182,8611450
2019-12-22,41.922686284,-87.649488729,8611450
2019-12-22,41.944226601,-87.655998182,8611451
2019-12-22,41.899602111,-87.633308037,8611451
2019-12-22,41.884987192,-87.620992913,8611452
2019-12-22,41.89321636,-87.63784421,8611452
2019-12-22,41.90749193,-87.63576009,8611453
2019-12-22,41.89321636,-87.63784421,8611453
2019-12-22,41.922686284,-87.649488729,8611454
2019-12-22,41.947791586,-87.683834942,8611454
2019-12-22,41.878865584,-87.625192142,8611455
2019-12-22,41.901206994,-87.676355989,8611455
2019-12-22,41.892042136,-87.63186395,8611456
2019-12-22,41.879255084,-87.642648998,8611456
2019-12-22,41.90749193,-87.63576009,8611457
2019-12-22,41.892042136,-87.63186395,8611457
2019-12-22,41.900221297,-87.629105186,8611458
2019-12-22,41.899737388,-87.664953917,8611458
2019-12-22,41.892507781,-87.626214906,8611459
2019-12-22,41.892507781,-87.626214906,8611459
2019-12-22,41.898331794,-87.620762865,8611460
2019-12-22,41.884987192,-87.620992913,8611460
2019-12-22,41.899602111,-87.633308037,8611461
2019-12-22,41.944226601,-87.655998182,8611461
2019-12-22,41.892042136,-87.63186395,8611462
2019-12-22,41.884987192,-87.620992913,8611462
2019-12-22,41.942691844,-87.651770507,8611463
2019-12-22,41.899155613,-87.626210532,8611463
2019-12-22,41.899602111,-87.633308037,8611464
2019-12-22,41.922686284,-87.649488729,8611464
2019-12-22,41.880994471,-87.632746489,8611465
2019-12-22,41.859349715,-87.617358006,8611465
2019-12-22,41.785998518,-87.750934289,8611466
2019-12-22,41.879066994,-87.657005027,8611466
2019-12-22,41.899602111,-87.633308037,8611467
2019-12-22,41.922686284,-87.649488729,8611467
2019-12-22,41.880994471,-87.632746489,8611468
2019-12-22,41.898331794,-87.620762865,8611468
2019-12-22,41.892072635,-87.628874157,8611469
2019-12-22,41.891971508,-87.612945414,8611469
2019-12-22,41.946294536,-87.654298084,8611470
2019-12-22,41.899737388,-87.664953917,8611470
2019-12-22,41.899602111,-87.633308037,8611471
2019-12-22,41.922686284,-87.649488729,8611471
2019-12-22,41.892042136,-87.63186395,8611472
2019-12-22,41.902788048,-87.62614559,8611472
2019-12-22,41.899602111,-87.633308037,8611473
2019-12-22,41.899602111,-87.633308037,8611473
2019-12-22,41.88528132,-87.6572332,8611474
2019-12-22,41.904935302,-87.649907226,8611474
2019-12-22,41.901206994,-87.676355989,8611475
2019-12-22,41.878865584,-87.625192142,8611475
2019-12-22,41.899602111,-87.633308037,8611476
2019-12-22,41.944226601,-87.655998182,8611476
2019-12-22,41.907520075,-87.6266589,8611477
2019-12-22,41.949139771,-87.656803909,8611477
2019-12-22,41.922686284,-87.649488729,8611478
2019-12-22,41.899602111,-87.633308037,8611478
2019-12-22,41.92276062,-87.699155343,8611479
2019-12-22,41.874005383,-87.66351755,8611479
2019-12-22,41.904935302,-87.649907226,8611480
2019-12-22,41.892507781,-87.626214906,8611480
2019-12-22,41.892042136,-87.63186395,8611481
2019-12-22,41.900221297,-87.629105186,8611481
2019-12-22,41.944226601,-87.655998182,8611482
2019-12-22,41.922686284,-87.649488729,8611482
2019-12-22,41.884987192,-87.620992913,8611483
2019-12-22,41.890922026,-87.618868355,8611483
2019-12-22,41.899602111,-87.633308037,8611484
2019-12-22,41.96581197,-87.655878786,8611484
2019-12-22,41.88528132,-87.6572332,8611485
2019-12-22,41.906025969,-87.675311622,8611485
2019-12-22,41.944226601,-87.655998182,8611486
2019-12-22,41.922686284,-87.649488729,8611486
2019-12-22,41.96581197,-87.655878786,8611487
2019-12-22,42.009622881,-87.670166857,8611487
2019-12-22,41.899589796,-87.674719134,8611488
2019-12-22,41.899155613,-87.626210532,8611488
