date,lat,lon,ind
2019-09-20,41.898331794,-87.620762865,6378174
2019-09-20,41.898331794,-87.620762865,6378174
2019-09-20,41.96581197,-87.655878786,6378175
2019-09-20,41.96581197,-87.655878786,6378175
2019-09-20,41.905857769,-87.630865027,6378176
2019-09-20,41.88528132,-87.6572332,6378176
2019-09-20,41.901206994,-87.676355989,6378177
2019-09-20,41.901206994,-87.676355989,6378177
2019-09-20,41.899155613,-87.626210532,6378178
2019-09-20,41.946294536,-87.654298084,6378178
2019-09-20,41.90749193,-87.63576009,6378179
2019-09-20,41.88528132,-87.6572332,6378179
2019-09-20,41.902788048,-87.62614559,6378180
2019-09-20,41.885300022,-87.642808466,6378180
2019-09-20,41.905857769,-87.630865027,6378181
2019-09-20,41.877406123,-87.621971652,6378181
2019-09-20,41.920801704,-87.694532342,6378182
2019-09-20,41.885300022,-87.642808466,6378182
2019-09-20,41.898331794,-87.620762865,6378183
2019-09-20,41.892042136,-87.63186395,6378183
2019-09-20,41.901206994,-87.676355989,6378184
2019-09-20,41.922686284,-87.649488729,6378184
2019-09-20,41.89321636,-87.63784421,6378185
2019-09-20,41.892658108,-87.652534484,6378185
2019-09-20,41.892042136,-87.63186395,6378186
2019-09-20,41.946294536,-87.654298084,6378186
2019-09-20,41.944226601,-87.655998182,6378187
2019-09-20,41.878865584,-87.625192142,6378187
2019-09-20,41.89321636,-87.63784421,6378188
2019-09-20,41.87866742,-87.671653621,6378188
2019-09-20,41.944226601,-87.655998182,6378189
2019-09-20,41.944226601,-87.655998182,6378189
2019-09-20,41.89967018,-87.669837798,6378190
2019-09-20,41.94258518,-87.656644092,6378190
2019-09-20,41.859349715,-87.617358006,6378191
2019-09-20,41.88528132,-87.6572332,6378191
2019-09-20,41.975170943,-87.687515515,6378192
2019-09-20,41.975170943,-87.687515515,6378192
2019-09-20,41.880994471,-87.632746489,6378193
2019-09-20,41.949139771,-87.656803909,6378193
2019-09-20,41.884987192,-87.620992913,6378194
2019-09-20,41.946294536,-87.654298084,6378194
2019-09-20,41.901206994,-87.676355989,6378195
2019-09-20,41.944226601,-87.655998182,6378195
2019-09-20,41.938666196,-87.711210593,6378196
2019-09-20,41.899602111,-87.633308037,6378196
2019-09-20,41.914616286,-87.631717366,6378197
2019-09-20,41.902788048,-87.62614559,6378197
2019-09-20,42.001571027,-87.695012589,6378198
2019-09-20,41.980264315,-87.913624596,6378198
2019-09-20,41.89321636,-87.63784421,6378199
2019-09-20,41.88528132,-87.6572332,6378199
2019-09-20,41.857183858,-87.620334624,6378200
2019-09-20,41.878865584,-87.625192142,6378200
2019-09-20,42.001571027,-87.695012589,6378201
2019-09-20,41.878865584,-87.625192142,6378201
2019-09-20,41.982775009,-87.8773054,6378202
2019-09-20,41.97907082,-87.903039661,6378202
2019-09-20,41.884987192,-87.620992913,6378203
2019-09-20,41.785998518,-87.750934289,6378203
2019-09-20,41.949829346,-87.64396537,6378204
2019-09-20,41.949139771,-87.656803909,6378204
2019-09-20,41.892507781,-87.626214906,6378205
2019-09-20,41.88528132,-87.6572332,6378205
2019-09-20,41.922686284,-87.649488729,6378206
2019-09-20,41.944226601,-87.655998182,6378206
2019-09-20,41.771848515,-87.695666342,6378207
2019-09-20,41.975170943,-87.687515515,6378207
2019-09-20,41.944226601,-87.655998182,6378208
2019-09-20,41.944226601,-87.655998182,6378208
2019-09-20,41.983636307,-87.723583185,6378209
