date,lat,lon,ind
2019-11-22,41.97907082,-87.903039661,7930813
2019-11-22,41.936237179,-87.656411531,7930813
2019-11-22,41.890608853,-87.756046711,7930814
2019-11-22,41.874005383,-87.66351755,7930814
2019-11-22,41.980264315,-87.913624596,7930815
2019-11-22,41.953582125,-87.72345239,7930815
2019-11-22,41.968069,-87.721559063,7930816
2019-11-22,42.001571027,-87.695012589,7930816
2019-11-22,41.89321636,-87.63784421,7930817
2019-11-22,41.89321636,-87.63784421,7930817
2019-11-22,41.902788048,-87.62614559,7930818
2019-11-22,41.97907082,-87.903039661,7930818
2019-11-22,41.97907082,-87.903039661,7930819
2019-11-22,41.890922026,-87.618868355,7930819
2019-11-22,41.899602111,-87.633308037,7930820
2019-11-22,41.92276062,-87.699155343,7930820
2019-11-22,41.902788048,-87.62614559,7930821
2019-11-22,41.92926299,-87.635890954,7930821
2019-11-22,41.922686284,-87.649488729,7930822
2019-11-22,41.874005383,-87.66351755,7930822
2019-11-22,41.97907082,-87.903039661,7930823
2019-11-22,41.914616286,-87.631717366,7930823
2019-11-22,41.944226601,-87.655998182,7930824
2019-11-22,41.878865584,-87.625192142,7930824
2019-11-22,41.879066994,-87.657005027,7930825
2019-11-22,41.892042136,-87.63186395,7930825
2019-11-22,41.96581197,-87.655878786,7930826
2019-11-22,41.899602111,-87.633308037,7930826
2019-11-22,41.892042136,-87.63186395,7930827
2019-11-22,41.892536872,-87.659864318,7930827
2019-11-22,41.785998518,-87.750934289,7930828
2019-11-22,41.892042136,-87.63186395,7930828
2019-11-22,41.884987192,-87.620992913,7930829
2019-11-22,41.879255084,-87.642648998,7930829
2019-11-22,41.879066994,-87.657005027,7930830
2019-11-22,41.97907082,-87.903039661,7930830
2019-11-22,41.892042136,-87.63186395,7930831
2019-11-22,41.914616286,-87.631717366,7930831
2019-11-22,41.980264315,-87.913624596,7930832
2019-11-22,41.953582125,-87.72345239,7930832
2019-11-22,41.859349715,-87.617358006,7930833
2019-11-22,41.884987192,-87.620992913,7930833
2019-11-22,41.892507781,-87.626214906,7930834
2019-11-22,41.884987192,-87.620992913,7930834
2019-11-22,41.90749193,-87.63576009,7930835
2019-11-22,41.914585709,-87.645966207,7930835
2019-11-22,41.947791586,-87.683834942,7930836
2019-11-22,41.975170943,-87.687515515,7930836
2019-11-22,41.899602111,-87.633308037,7930837
2019-11-22,41.922686284,-87.649488729,7930837
2019-11-22,41.902788048,-87.62614559,7930838
2019-11-22,41.892042136,-87.63186395,7930838
2019-11-22,41.878865584,-87.625192142,7930839
2019-11-22,41.9867118,-87.663416405,7930839
2019-11-22,41.89321636,-87.63784421,7930840
2019-11-22,41.88528132,-87.6572332,7930840
2019-11-22,41.874005383,-87.66351755,7930841
2019-11-22,41.874005383,-87.66351755,7930841
2019-11-22,42.001571027,-87.695012589,7930842
2019-11-22,41.975170943,-87.687515515,7930842
2019-11-22,41.880994471,-87.632746489,7930843
2019-11-22,41.922082541,-87.634156093,7930843
2019-11-22,41.922686284,-87.649488729,7930844
2019-11-22,41.899602111,-87.633308037,7930844
2019-11-22,41.922686284,-87.649488729,7930845
2019-11-22,41.92276062,-87.699155343,7930845
2019-11-22,41.901206994,-87.676355989,7930846
2019-11-22,41.980264315,-87.913624596,7930846
2019-11-22,41.980264315,-87.913624596,7930847
2019-11-22,41.944226601,-87.655998182,7930847
2019-11-22,41.877406123,-87.621971652,7930848
2019-11-22,41.892072635,-87.628874157,7930848
2019-11-22,41.892507781,-87.626214906,7930849
2019-11-22,41.914616286,-87.631717366,7930849
2019-11-22,41.874005383,-87.66351755,7930850
2019-11-22,41.878865584,-87.625192142,7930850
2019-11-22,41.902788048,-87.62614559,7930851
2019-11-22,41.929077655,-87.646293476,7930851
2019-11-22,41.980264315,-87.913624596,7930852
2019-11-22,42.009622881,-87.670166857,7930852
2019-11-22,41.879255084,-87.642648998,7930853
2019-11-22,41.884987192,-87.620992913,7930853
2019-11-22,41.89321636,-87.63784421,7930854
2019-11-22,41.90749193,-87.63576009,7930854
2019-11-22,41.878865584,-87.625192142,7930855
2019-11-22,41.901206994,-87.676355989,7930855
2019-11-22,41.901206994,-87.676355989,7930856
2019-11-22,41.899602111,-87.633308037,7930856
2019-11-22,41.880994471,-87.632746489,7930857
2019-11-22,41.89321636,-87.63784421,7930857
2019-11-22,41.884987192,-87.620992913,7930858
2019-11-22,41.884987192,-87.620992913,7930858
2019-11-22,41.97907082,-87.903039661,7930859
2019-11-22,41.900265687,-87.63210922,7930859
2019-11-22,41.92276062,-87.699155343,7930860
2019-11-22,41.899602111,-87.633308037,7930860
2019-11-22,41.96581197,-87.655878786,7930861
2019-11-22,42.001571027,-87.695012589,7930861
2019-11-22,41.936237179,-87.656411531,7930862
2019-11-22,41.884987192,-87.620992913,7930862
2019-11-22,41.877406123,-87.621971652,7930863
2019-11-22,41.929329713,-87.711974254,7930863
2019-11-22,41.899602111,-87.633308037,7930864
2019-11-22,41.922686284,-87.649488729,7930864
2019-11-22,41.884987192,-87.620992913,7930865
2019-11-22,41.870607372,-87.622172937,7930865
2019-11-22,41.899155613,-87.626210532,7930866
2019-11-22,41.900265687,-87.63210922,7930866
2019-11-22,41.97907082,-87.903039661,7930867
2019-11-22,41.902788048,-87.62614559,7930867
2019-11-22,41.890922026,-87.618868355,7930868
