date,lat,lon,ind
2018-01-03,41.899602111,-87.633308037,44817
2018-01-03,41.878865584,-87.625192142,44817
2018-01-03,41.96581197,-87.655878786,44818
2018-01-03,42.001571027,-87.695012589,44818
2018-01-03,42.009622881,-87.670166857,44819
2018-01-03,41.96581197,-87.655878786,44819
2018-01-03,41.980264315,-87.913624596,44820
2018-01-03,41.993930128,-87.758353588,44820
2018-01-03,41.874005383,-87.66351755,44821
2018-01-03,41.92276062,-87.699155343,44821
2018-01-03,41.817366208,-87.698860797,44822
2018-01-03,41.810879008,-87.726363325,44822
2018-01-03,41.880994471,-87.632746489,44823
2018-01-03,41.892507781,-87.626214906,44823
2018-01-03,41.79259236,-87.769615453,44824
2018-01-03,41.92276062,-87.699155343,44824
2018-01-03,41.79259236,-87.769615453,44825
2018-01-03,41.901206994,-87.676355989,44825
2018-01-03,41.9867118,-87.663416405,44826
2018-01-03,41.980264315,-87.913624596,44826
2018-01-03,41.97907082,-87.903039661,44827
2018-01-03,41.89321636,-87.63784421,44827
2018-01-03,41.879255084,-87.642648998,44828
2018-01-03,41.884987192,-87.620992913,44828
2018-01-03,41.878865584,-87.625192142,44829
2018-01-03,41.947791586,-87.683834942,44829
2018-01-03,41.944226601,-87.655998182,44830
2018-01-03,41.944226601,-87.655998182,44830
2018-01-03,41.885300022,-87.642808466,44831
2018-01-03,41.892072635,-87.628874157,44831
2018-01-03,41.77887686,-87.594925439,44832
2018-01-03,41.79259236,-87.769615453,44832
2018-01-03,41.944226601,-87.655998182,44833
2018-01-03,41.878865584,-87.625192142,44833
2018-01-03,41.892507781,-87.626214906,44834
2018-01-03,41.849246754,-87.624135298,44834
2018-01-03,41.980264315,-87.913624596,44835
2018-01-03,41.901206994,-87.676355989,44835
2018-01-03,41.899155613,-87.626210532,44836
2018-01-03,41.785998518,-87.750934289,44836
2018-01-03,41.884987192,-87.620992913,44837
2018-01-03,41.879255084,-87.642648998,44837
2018-01-03,41.980264315,-87.913624596,44838
2018-01-03,41.899602111,-87.633308037,44838
2018-01-03,41.880994471,-87.632746489,44839
2018-01-03,41.89503345,-87.619710672,44839
2018-01-03,41.878865584,-87.625192142,44840
2018-01-03,41.899602111,-87.633308037,44840
2018-01-03,41.857183858,-87.620334624,44841
2018-01-03,41.899602111,-87.633308037,44841
2018-01-03,41.874005383,-87.66351755,44842
2018-01-03,41.901206994,-87.676355989,44842
2018-01-03,41.968069,-87.721559063,44843
2018-01-03,41.899602111,-87.633308037,44843
2018-01-03,41.785998518,-87.750934289,44844
2018-01-03,41.892507781,-87.626214906,44844
2018-01-03,41.808916283,-87.596183344,44845
2018-01-03,41.878865584,-87.625192142,44845
2018-01-03,41.980264315,-87.913624596,44846
2018-01-03,41.901206994,-87.676355989,44846
2018-01-03,41.944226601,-87.655998182,44847
2018-01-03,41.899602111,-87.633308037,44847
2018-01-03,41.892042136,-87.63186395,44848
2018-01-03,41.97907082,-87.903039661,44848
2018-01-03,41.899602111,-87.633308037,44849
2018-01-03,41.901206994,-87.676355989,44849
2018-01-03,41.922686284,-87.649488729,44850
2018-01-03,41.79259236,-87.769615453,44850
2018-01-03,41.901206994,-87.676355989,44851
2018-01-03,41.980264315,-87.913624596,44851
2018-01-03,41.953582125,-87.72345239,44852
2018-01-03,41.899602111,-87.633308037,44852
2018-01-03,41.901206994,-87.676355989,44853
2018-01-03,41.980264315,-87.913624596,44853
2018-01-03,42.009622881,-87.670166857,44854
2018-01-03,42.009622881,-87.670166857,44854
2018-01-03,41.944226601,-87.655998182,44855
2018-01-03,41.944226601,-87.655998182,44855
2018-01-03,41.899602111,-87.633308037,44856
2018-01-03,41.899602111,-87.633308037,44856
2018-01-03,41.878865584,-87.625192142,44857
2018-01-03,41.922686284,-87.649488729,44857
2018-01-03,41.892072635,-87.628874157,44858
2018-01-03,41.97907082,-87.903039661,44858
2018-01-03,41.936310131,-87.651562592,44859
2018-01-03,41.890922026,-87.618868355,44859
2018-01-03,41.794090253,-87.592310855,44860
2018-01-03,41.980264315,-87.913624596,44860
2018-01-03,41.906025969,-87.675311622,44861
2018-01-03,41.892072635,-87.628874157,44861
2018-01-03,41.77887686,-87.594925439,44862
2018-01-03,41.980264315,-87.913624596,44862
2018-01-03,41.899602111,-87.633308037,44863
2018-01-03,41.899602111,-87.633308037,44863
2018-01-03,41.944226601,-87.655998182,44864
2018-01-03,41.96581197,-87.655878786,44864
2018-01-03,41.96581197,-87.655878786,44865
2018-01-03,41.938666196,-87.711210593,44865
2018-01-03,41.982775009,-87.8773054,44866
2018-01-03,41.97907082,-87.903039661,44866
2018-01-03,41.899602111,-87.633308037,44867
2018-01-03,41.901206994,-87.676355989,44867
2018-01-03,41.794090253,-87.592310855,44868
2018-01-03,41.79259236,-87.769615453,44868
2018-01-03,41.899602111,-87.633308037,44869
2018-01-03,41.92276062,-87.699155343,44869
2018-01-03,41.892042136,-87.63186395,44870
2018-01-03,41.97907082,-87.903039661,44870
2018-01-03,41.849246754,-87.624135298,44871
2018-01-03,41.867902418,-87.642958665,44871
2018-01-03,41.79259236,-87.769615453,44872
2018-01-03,41.779582888,-87.768510849,44872
2018-01-03,41.9867118,-87.663416405,44873
2018-01-03,41.9867118,-87.663416405,44873
2018-01-03,41.79259236,-87.769615453,44874
2018-01-03,41.878865584,-87.625192142,44874
2018-01-03,41.968069,-87.721559063,44875
2018-01-03,41.953582125,-87.72345239,44875
2018-01-03,41.92276062,-87.699155343,44876
2018-01-03,41.92276062,-87.699155343,44876
2018-01-03,41.878865584,-87.625192142,44877
2018-01-03,42.001571027,-87.695012589,44877
2018-01-03,41.944226601,-87.655998182,44878
2018-01-03,41.975170943,-87.687515515,44878
2018-01-03,41.92276062,-87.699155343,44879
2018-01-03,41.901206994,-87.676355989,44879
2018-01-03,41.953582125,-87.72345239,44880
2018-01-03,41.944226601,-87.655998182,44880
2018-01-03,41.839086906,-87.714003807,44881
2018-01-03,41.79259236,-87.769615453,44881
2018-01-03,41.922686284,-87.649488729,44882
2018-01-03,41.983636307,-87.723583185,44882
2018-01-03,41.975170943,-87.687515515,44883
2018-01-03,41.975170943,-87.687515515,44883
2018-01-03,41.899602111,-87.633308037,44884
2018-01-03,41.922686284,-87.649488729,44884
2018-01-03,41.899602111,-87.633308037,44885
2018-01-03,41.899602111,-87.633308037,44885
2018-01-03,42.009622881,-87.670166857,44886
2018-01-03,41.96581197,-87.655878786,44886
2018-01-03,41.924347077,-87.734739754,44887
2018-01-03,41.953582125,-87.72345239,44887
2018-01-03,41.980264315,-87.913624596,44888
2018-01-03,41.794090253,-87.592310855,44888
2018-01-03,41.812948939,-87.617859676,44889
2018-01-03,41.812948939,-87.617859676,44889
2018-01-03,41.874005383,-87.66351755,44890
2018-01-03,41.899602111,-87.633308037,44890
2018-01-03,41.92276062,-87.699155343,44891
2018-01-03,41.899602111,-87.633308037,44891
2018-01-03,41.980264315,-87.913624596,44892
2018-01-03,41.922686284,-87.649488729,44892
2018-01-03,41.9867118,-87.663416405,44893
2018-01-03,41.96581197,-87.655878786,44893
2018-01-03,41.899602111,-87.633308037,44894
2018-01-03,41.922686284,-87.649488729,44894
2018-01-03,41.706125752,-87.598255838,44895
2018-01-03,41.874005383,-87.66351755,44895
2018-01-03,41.892507781,-87.626214906,44896
2018-01-03,41.785998518,-87.750934289,44896
2018-01-03,41.899602111,-87.633308037,44897
2018-01-03,41.944226601,-87.655998182,44897
2018-01-03,41.922686284,-87.649488729,44898
2018-01-03,41.980264315,-87.913624596,44898
2018-01-03,41.922686284,-87.649488729,44899
2018-01-03,41.878865584,-87.625192142,44899
2018-01-03,41.922686284,-87.649488729,44900
2018-01-03,41.899602111,-87.633308037,44900
2018-01-03,41.899602111,-87.633308037,44901
2018-01-03,41.763246799,-87.616134111,44901
2018-01-03,41.835117986,-87.618677767,44902
2018-01-03,41.777196255,-87.642497527,44902
2018-01-03,41.927260956,-87.765501609,44903
2018-01-03,41.901206994,-87.676355989,44903
2018-01-03,41.836150155,-87.648787952,44904
2018-01-03,41.79259236,-87.769615453,44904
2018-01-03,41.944226601,-87.655998182,44905
2018-01-03,42.009622881,-87.670166857,44905
2018-01-03,41.880994471,-87.632746489,44906
2018-01-03,41.906025969,-87.675311622,44906
2018-01-03,41.922686284,-87.649488729,44907
2018-01-03,41.938666196,-87.711210593,44907
2018-01-03,41.922686284,-87.649488729,44908
2018-01-03,41.899602111,-87.633308037,44908
2018-01-03,42.009622881,-87.670166857,44909
2018-01-03,41.874005383,-87.66351755,44909
2018-01-03,41.92276062,-87.699155343,44910
2018-01-03,41.980264315,-87.913624596,44910
2018-01-03,41.79259236,-87.769615453,44911
2018-01-03,41.794090253,-87.592310855,44911
2018-01-03,41.89321636,-87.63784421,44912
2018-01-03,41.97907082,-87.903039661,44912
2018-01-03,41.878914496,-87.70589713,44913
2018-01-03,41.96581197,-87.655878786,44913
2018-01-03,41.874005383,-87.66351755,44914
2018-01-03,41.842076117,-87.633973422,44914
2018-01-03,41.899155613,-87.626210532,44915
2018-01-03,41.97907082,-87.903039661,44915
2018-01-03,41.79259236,-87.769615453,44916
2018-01-03,41.901206994,-87.676355989,44916
2018-01-03,41.794090253,-87.592310855,44917
2018-01-03,41.980264315,-87.913624596,44917
2018-01-03,41.874005383,-87.66351755,44918
2018-01-03,41.874005383,-87.66351755,44918
2018-01-03,41.878865584,-87.625192142,44919
2018-01-03,41.980264315,-87.913624596,44919
2018-01-03,41.79259236,-87.769615453,44920
2018-01-03,41.953582125,-87.72345239,44920
2018-01-03,41.899602111,-87.633308037,44921
2018-01-03,41.878865584,-87.625192142,44921
2018-01-03,41.878865584,-87.625192142,44922
2018-01-03,41.899602111,-87.633308037,44922
