date,lat,lon,ind
2019-03-31,41.892278,-87.612043,55
2019-03-31,41.891578,-87.648384,55
2019-03-31,41.891578,-87.648384,56
2019-03-31,41.892278,-87.612043,56
2019-03-31,41.881892,-87.648789,389
2019-03-31,41.891578,-87.648384,389
2019-03-31,41.886020828,-87.630876058,823
2019-03-31,41.891578,-87.648384,823
2019-03-31,41.88283,-87.661206,975
2019-03-31,41.891578,-87.648384,975
2019-03-31,41.891578,-87.648384,1168
2019-03-31,41.88461619,-87.644570585,1168
2019-03-31,41.891578,-87.648384,1198
2019-03-31,41.889906,-87.634266,1198
2019-03-31,41.891578,-87.648384,1199
2019-03-31,41.889906,-87.634266,1199
2019-03-31,41.891578,-87.648384,1465
2019-03-31,41.907066,-87.667252,1465
2019-03-31,41.907655,-87.672552,1994
2019-03-31,41.897448,-87.628722,1994
2019-03-31,41.893992,-87.629318,2035
2019-03-31,41.897448,-87.628722,2035
2019-03-31,41.897448,-87.628722,2253
2019-03-31,41.915689,-87.6346,2253
2019-03-31,41.897448,-87.628722,2286
2019-03-31,41.902973,-87.63128,2286
2019-03-31,41.891466,-87.626761,2591
2019-03-31,41.857611,-87.619407,2591
2019-03-31,41.857611,-87.619407,2678
2019-03-31,41.864059,-87.623727,2678
2019-03-31,41.860384,-87.625813,2724
2019-03-31,41.857611,-87.619407,2724
2019-03-31,41.857611,-87.619407,2725
2019-03-31,41.860384,-87.625813,2725
2019-03-31,41.857611,-87.619407,2809
2019-03-31,41.867227,-87.625961,2809
2019-03-31,41.874053,-87.627716,3068
2019-03-31,41.857611,-87.619407,3068
2019-03-31,41.857611,-87.619407,3175
2019-03-31,41.84358,-87.645368,3175
2019-03-31,41.891466,-87.626761,3324
2019-03-31,41.891466,-87.626761,3324
2019-03-31,41.891466,-87.626761,3325
2019-03-31,41.891466,-87.626761,3325
2019-03-31,41.884678982,-87.627975047,3344
2019-03-31,41.891466,-87.626761,3344
2019-03-31,41.891466,-87.626761,3345
2019-03-31,41.884678982,-87.627975047,3345
2019-03-31,41.891466,-87.626761,3346
2019-03-31,41.884678982,-87.627975047,3346
2019-03-31,41.891466,-87.626761,3574
2019-03-31,41.892278,-87.612043,3574
2019-03-31,41.891466,-87.626761,3575
2019-03-31,41.892278,-87.612043,3575
2019-03-31,41.891466,-87.626761,3683
2019-03-31,41.886875,-87.62603,3683
2019-03-31,41.885483308,-87.652304856,3694
2019-03-31,41.891466,-87.626761,3694
2019-03-31,41.891466,-87.626761,3919
2019-03-31,41.891847372,-87.620580196,3919
2019-03-31,41.891466,-87.626761,3920
2019-03-31,41.891847372,-87.620580196,3920
2019-03-31,41.891466,-87.626761,3964
2019-03-31,41.898586651,-87.621915226,3964
2019-03-31,41.891466,-87.626761,4334
2019-03-31,41.888716036,-87.644447853,4334
2019-03-31,41.883984065,-87.624683976,4397
2019-03-31,41.891466,-87.626761,4397
2019-03-31,41.891466,-87.626761,4531
