date,lat,lon,ind
2019-10-30,41.917805,-87.682437,34
2019-10-30,41.932418,-87.652705,34
2019-10-30,41.883165,-87.6511,333
2019-10-30,41.917805,-87.682437,333
2019-10-30,41.917805,-87.682437,355
2019-10-30,41.884241,-87.629634,355
2019-10-30,41.885837,-87.6355,374
2019-10-30,41.917805,-87.682437,374
2019-10-30,41.920771,-87.663712,622
2019-10-30,41.928887,-87.658971,622
2019-10-30,41.925601882,-87.653708042,786
2019-10-30,41.928887,-87.658971,786
2019-10-30,41.925601882,-87.653708042,787
2019-10-30,41.928887,-87.658971,787
2019-10-30,41.929143,-87.649077,1024
2019-10-30,41.928887,-87.658971,1024
2019-10-30,41.929143,-87.649077,1025
2019-10-30,41.928887,-87.658971,1025
2019-10-30,41.928887,-87.658971,1073
2019-10-30,41.909668,-87.648128,1073
2019-10-30,41.928887,-87.658971,1412
2019-10-30,41.95469,-87.67393,1412
2019-10-30,41.910522,-87.653106,1440
2019-10-30,41.899181,-87.6722,1440
2019-10-30,41.90345,-87.667747,1491
2019-10-30,41.899181,-87.6722,1491
2019-10-30,41.90345,-87.667747,1492
2019-10-30,41.899181,-87.6722,1492
2019-10-30,41.899181,-87.6722,1493
2019-10-30,41.90345,-87.667747,1493
2019-10-30,41.899181,-87.6722,1494
2019-10-30,41.90345,-87.667747,1494
2019-10-30,41.909668,-87.648128,1873
2019-10-30,41.899181,-87.6722,1873
2019-10-30,41.891466,-87.626761,2689
2019-10-30,41.91021,-87.6435,2689
2019-10-30,41.91021,-87.6435,2796
2019-10-30,41.875932666,-87.630584536,2796
2019-10-30,41.91021,-87.6435,2943
2019-10-30,41.89993001,-87.63443007,2943
2019-10-30,41.91021,-87.6435,2946
2019-10-30,41.904613,-87.640552,2946
2019-10-30,41.91021,-87.6435,3049
2019-10-30,41.881319815,-87.629520919,3049
2019-10-30,41.919936,-87.64883,3391
2019-10-30,41.925601882,-87.653708042,3391
2019-10-30,41.919936,-87.64883,3417
2019-10-30,41.95078,-87.659172,3417
2019-10-30,41.919936,-87.64883,3454
2019-10-30,41.888243,-87.63639,3454
2019-10-30,41.919936,-87.64883,3659
2019-10-30,41.929143,-87.649077,3659
2019-10-30,41.919936,-87.64883,3702
2019-10-30,41.949074,-87.648636,3702
2019-10-30,41.909668,-87.648128,3766
2019-10-30,41.919936,-87.64883,3766
2019-10-30,41.919936,-87.64883,4342
2019-10-30,41.921822,-87.64414,4342
2019-10-30,41.889906,-87.634266,4475
2019-10-30,41.919936,-87.64883,4475
2019-10-30,41.919936,-87.64883,4800
2019-10-30,41.876243,-87.624426,4800
2019-10-30,41.919936,-87.64883,4880
2019-10-30,41.884678982,-87.627975047,4880
2019-10-30,41.919936,-87.64883,4996
2019-10-30,41.91844,-87.65222,4996
2019-10-30,41.910522,-87.653106,5139
2019-10-30,41.91844,-87.65222,5139
2019-10-30,41.910522,-87.653106,5140
2019-10-30,41.91844,-87.65222,5140
2019-10-30,41.932418,-87.652705,5384
2019-10-30,41.91844,-87.65222,5384
2019-10-30,41.920082,-87.677855,5728
2019-10-30,41.91844,-87.65222,5728
2019-10-30,41.909668,-87.648128,6070
2019-10-30,41.91844,-87.65222,6070
2019-10-30,41.91844,-87.65222,6071
2019-10-30,41.909668,-87.648128,6071
2019-10-30,41.91844,-87.65222,6490
2019-10-30,41.919936,-87.64883,6490
2019-10-30,41.91844,-87.65222,6491
2019-10-30,41.919936,-87.64883,6491
2019-10-30,41.918306,-87.636282,7107
2019-10-30,41.91844,-87.65222,7107
2019-10-30,41.91844,-87.65222,7474
2019-10-30,41.928712,-87.653833,7474
2019-10-30,41.89637337,-87.66098386,7799
2019-10-30,41.91844,-87.65222,7799
2019-10-30,41.928712,-87.653833,8050
2019-10-30,41.885637,-87.641823,8050
2019-10-30,41.925601882,-87.653708042,8212
2019-10-30,41.928712,-87.653833,8212
2019-10-30,41.92154,-87.653818,8778
2019-10-30,41.928712,-87.653833,8778
2019-10-30,41.897764,-87.642884,9206
2019-10-30,41.928712,-87.653833,9206
2019-10-30,41.92409085,-87.676460075,9405
2019-10-30,41.909396007,-87.677691929,9405
2019-10-30,41.886020828,-87.630876058,9810
2019-10-30,41.92409085,-87.676460075,9810
2019-10-30,41.910522,-87.653106,9887
2019-10-30,41.899368439,-87.648479875,9887
2019-10-30,41.882242,-87.641066,9926
2019-10-30,41.899368439,-87.648479875,9926
2019-10-30,41.899368439,-87.648479875,10214
2019-10-30,41.886875,-87.62603,10214
2019-10-30,41.922695,-87.697153,10374
2019-10-30,41.961406,-87.676169,10374
2019-10-30,41.96909,-87.674237,10515
2019-10-30,41.961406,-87.676169,10515
2019-10-30,41.961406,-87.676169,10677
2019-10-30,41.967096,-87.667429,10677
2019-10-30,41.975614805,-87.679459039,10843
2019-10-30,41.961406,-87.676169,10843
2019-10-30,41.936083,-87.669807,10914
2019-10-30,41.961406,-87.676169,10914
2019-10-30,41.960631,-87.745359,10949
2019-10-30,41.961406,-87.676169,10949
2019-10-30,41.910522,-87.653106,10971
2019-10-30,41.921822,-87.64414,10971
2019-10-30,41.921822,-87.64414,10972
2019-10-30,41.910522,-87.653106,10972
2019-10-30,41.921822,-87.64414,11025
2019-10-30,41.885637,-87.641823,11025
2019-10-30,41.913865,-87.648755,11193
2019-10-30,41.921822,-87.64414,11193
